date,buoyid,value,type
2017-11-25,46211,11.17916671,obs
2017-11-25,46041,11.870833120000002,mle
2017-11-25,46050,11.7722223,mle
2017-11-25,46087,11.11458339,mle
2017-11-25,46211,11.17916671,mle
2017-11-26,46041,11.93749988,obs
2017-11-26,46050,11.79225368,obs
2017-11-26,46087,11.07916675,obs
2017-11-26,46211,11.08125007,obs
2017-11-26,46041,11.93749988,mle
2017-11-26,46050,11.79225368,mle
2017-11-26,46087,11.079166749999999,mle
2017-11-26,46211,11.08125007,mle
2017-11-27,46041,11.85416651,obs
2017-11-27,46050,11.85594389,obs
2017-11-27,46087,10.67021273,obs
2017-11-27,46211,10.89130433,obs
2017-11-27,46041,11.85416651,mle
2017-11-27,46050,11.855943889999999,mle
2017-11-27,46087,10.670212729999998,mle
2017-11-27,46211,10.89130433,mle
2017-11-28,46041,11.81666644,obs
2017-11-28,46050,11.80563387,obs
2017-11-28,46087,10.98297884,obs
2017-11-28,46211,11.11063829,obs
2017-11-28,46041,11.816666440000002,mle
2017-11-28,46050,11.80563387,mle
2017-11-28,46087,10.98297884,mle
2017-11-28,46211,11.110638289999999,mle
2017-11-29,46041,11.46666646,obs
2017-11-29,46050,11.81597231,obs
2017-11-29,46087,10.84255314,obs
2017-11-29,46211,10.72765961,obs
2017-11-29,46041,11.46666646,mle
2017-11-29,46050,11.815972309999998,mle
2017-11-29,46087,10.84255314,mle
2017-11-29,46211,10.72765961,mle
2017-11-30,46041,11.68750016,obs
2017-11-30,46050,11.69136686,obs
2017-11-30,46087,10.93478244,obs
2017-11-30,46211,10.91086945,obs
2017-11-30,46041,11.68750016,mle
2017-11-30,46050,11.69136686,mle
2017-11-30,46087,10.93478244,mle
2017-11-30,46211,10.91086945,mle
2017-12-01,46041,11.57916677,obs
2017-12-01,46050,11.69929578,obs
2017-12-01,46087,10.56458328,obs
2017-12-01,46211,10.80851056,obs
2017-12-01,46041,11.57916677,mle
2017-12-01,46050,11.699295780000002,mle
2017-12-01,46087,10.56458328,mle
2017-12-01,46211,10.80851056,mle
2017-12-02,46041,11.62500024,obs
2017-12-02,46050,11.68472221,obs
2017-12-02,46087,10.35416659,obs
2017-12-02,46211,10.68297883,obs
2017-12-02,46041,11.625000240000002,mle
2017-12-02,46050,11.68472221,mle
2017-12-02,46087,10.354166590000002,mle
2017-12-02,46211,10.68297883,mle
2017-12-03,46041,11.43478253,obs
2017-12-03,46050,11.50902781,obs
2017-12-03,46087,10.10425533,obs
2017-12-03,46211,10.17083339,obs
2017-12-03,46041,11.434782529999998,mle
2017-12-03,46050,11.50902781,mle
2017-12-03,46087,10.10425533,mle
2017-12-03,46211,10.17083339,mle
2017-12-04,46041,11.30833316,obs
2017-12-04,46050,11.56267607,obs
2017-12-04,46087,9.927083214,obs
2017-12-04,46211,10.0065217,obs
2017-12-04,46041,11.30833316,mle
2017-12-04,46050,11.56267607,mle
2017-12-04,46087,9.927083214000001,mle
2017-12-04,46211,10.006521700000002,mle
2017-12-05,46041,11.14583345,obs
2017-12-05,46050,11.54791682,obs
2017-12-05,46087,9.685416659,obs
2017-12-05,46211,9.900000065,obs
2017-12-05,46041,11.145833450000001,mle
2017-12-05,46050,11.54791682,mle
2017-12-05,46087,9.685416659,mle
2017-12-05,46211,9.900000065,mle
2017-12-06,46041,11.04166663,obs
2017-12-06,46050,11.48958335,obs
2017-12-06,46087,9.62708348,obs
2017-12-06,46211,10.131111,obs
2017-12-06,46041,11.04166663,mle
2017-12-06,46050,11.48958335,mle
2017-12-06,46087,9.62708348,mle
2017-12-06,46211,10.131110999999999,mle
2017-12-07,46041,10.96666662,obs
2017-12-07,46050,11.36223775,obs
2017-12-07,46087,9.437499762,obs
2017-12-07,46211,10.20930221,obs
2017-12-07,46041,10.96666662,mle
2017-12-07,46050,11.36223775,mle
2017-12-07,46087,9.437499762000002,mle
2017-12-07,46211,10.209302210000002,mle
2017-12-08,46041,10.8083334,obs
2017-12-08,46050,11.31250003,obs
2017-12-08,46087,9.378723347,obs
2017-12-08,46211,9.904444483,obs
2017-12-08,46041,10.8083334,mle
2017-12-08,46050,11.312500030000002,mle
2017-12-08,46087,9.378723347,mle
2017-12-08,46211,9.904444483,mle
2017-12-09,46041,10.85833311,obs
2017-12-09,46050,11.1784722,obs
2017-12-09,46087,9.382978723,obs
2017-12-09,46211,9.595454498,obs
2017-12-09,46041,10.85833311,mle
2017-12-09,46050,11.178472199999998,mle
2017-12-09,46087,9.382978722999999,mle
2017-12-09,46211,9.595454497999999,mle
2017-12-10,46041,10.90416658,obs
2017-12-10,46050,11.25524478,obs
2017-12-10,46087,9.34375004,obs
2017-12-10,46211,9.417021204,obs
2017-12-10,46041,10.904166579999998,mle
2017-12-10,46050,11.25524478,mle
2017-12-10,46087,9.34375004,mle
2017-12-10,46211,9.417021204000001,mle
2017-12-11,46041,10.99583332,obs
2017-12-11,46050,11.29097238,obs
2017-12-11,46087,9.822916746,obs
2017-12-11,46211,9.419149034,obs
2017-12-11,46041,10.99583332,mle
2017-12-11,46050,11.290972380000001,mle
2017-12-11,46087,9.822916746,mle
2017-12-11,46211,9.419149034,mle
2017-12-12,46041,10.53749979,obs
2017-12-12,46050,11.19014078,obs
2017-12-12,46087,9.908510533,obs
2017-12-12,46211,9.57727287,obs
2017-12-12,46041,10.53749979,mle
2017-12-12,46050,11.19014078,mle
2017-12-12,46087,9.908510532999998,mle
2017-12-12,46211,9.57727287,mle
2017-12-13,46041,10.08333337,obs
2017-12-13,46050,11.10000017,obs
2017-12-13,46087,9.997916579,obs
2017-12-13,46211,9.234090892,obs
2017-12-13,46041,10.08333337,mle
2017-12-13,46050,11.100000169999998,mle
2017-12-13,46087,9.997916579,mle
2017-12-13,46211,9.234090891999998,mle
2017-12-14,46041,9.895833413,obs
2017-12-14,46050,11.2354167,obs
2017-12-14,46087,9.529787226,obs
2017-12-14,46211,9.09772745,obs
2017-12-14,46041,9.895833413,mle
2017-12-14,46050,11.2354167,mle
2017-12-14,46087,9.529787226000002,mle
2017-12-14,46211,9.097727450000002,mle
2017-12-15,46041,10.04166667,obs
2017-12-15,46050,11.20979035,obs
2017-12-15,46087,9.263829779,obs
2017-12-15,46211,9.070454706,obs
2017-12-15,46041,10.04166667,mle
2017-12-15,46050,11.209790350000002,mle
2017-12-15,46087,9.263829779000002,mle
2017-12-15,46211,9.070454706000003,mle
2017-12-16,46041,9.991666754,obs
2017-12-16,46050,11.20416649,obs
2017-12-16,46087,9.029166738,obs
2017-12-16,46211,9.431111124,obs
2017-12-16,46041,9.991666754,mle
2017-12-16,46050,11.204166490000002,mle
2017-12-16,46087,9.029166738000002,mle
2017-12-16,46211,9.431111124000001,mle
2017-12-17,46041,10.12916676,obs
2017-12-17,46050,11.19444429,obs
2017-12-17,46087,8.938297637,obs
2017-12-17,46211,9.415217358,obs
2017-12-17,46041,10.129166759999999,mle
2017-12-17,46050,11.19444429,mle
2017-12-17,46087,8.938297637,mle
2017-12-17,46211,9.415217358,mle
2017-12-18,46041,10.29166667,obs
2017-12-18,46050,11.24965035,obs
2017-12-18,46087,9.022916754,obs
2017-12-18,46211,9.445454316,obs
2017-12-18,46041,10.29166667,mle
2017-12-18,46050,11.249650350000001,mle
2017-12-18,46087,9.022916754000002,mle
2017-12-18,46211,9.445454316000001,mle
2017-12-19,46041,10.33750002,obs
2017-12-19,46050,11.25625002,obs
2017-12-19,46087,8.997872251,obs
2017-12-19,46211,9.500000104,obs
2017-12-19,46041,10.337500020000002,mle
2017-12-19,46050,11.256250020000001,mle
2017-12-19,46087,8.997872251000002,mle
2017-12-19,46211,9.500000104,mle
2017-12-20,46041,10.55000019,obs
2017-12-20,46050,11.12605656,obs
2017-12-20,46087,8.423913085,obs
2017-12-20,46211,9.427659603,obs
2017-12-20,46041,10.55000019,mle
2017-12-20,46050,11.12605656,mle
2017-12-20,46087,8.423913085,mle
2017-12-20,46211,9.427659602999999,mle
2017-12-21,46041,10.33333321,obs
2017-12-21,46050,10.98714281,obs
2017-12-21,46087,8.499999878,obs
2017-12-21,46211,9.088095279,obs
2017-12-21,46041,10.33333321,mle
2017-12-21,46050,10.98714281,mle
2017-12-21,46087,8.499999878,mle
2017-12-21,46211,9.088095279000001,mle
2017-12-22,46041,10.22083326,obs
2017-12-22,46050,10.90774613,obs
2017-12-22,46087,8.904166559,obs
2017-12-22,46211,9.040000216,obs
2017-12-22,46041,10.22083326,mle
2017-12-22,46050,10.90774613,mle
2017-12-22,46087,8.904166559,mle
2017-12-22,46211,9.040000215999997,mle
2017-12-23,46041,10.02083341,obs
2017-12-23,46050,10.85555543,obs
2017-12-23,46087,8.734042594,obs
2017-12-23,46211,8.975555568,obs
2017-12-23,46041,10.020833409999998,mle
2017-12-23,46050,10.85555543,mle
2017-12-23,46087,8.734042594,mle
2017-12-23,46211,8.975555568000003,mle
2017-12-24,46041,9.908333341,obs
2017-12-24,46050,10.946853,obs
2017-12-24,46087,8.533333441,obs
2017-12-24,46211,8.977777714,obs
2017-12-24,46041,9.908333341,mle
2017-12-24,46050,10.946853,mle
2017-12-24,46087,8.533333441,mle
2017-12-24,46211,8.977777714,mle
2017-12-25,46041,9.708333413,obs
2017-12-25,46050,11.01134773,obs
2017-12-25,46087,8.316666702,obs
2017-12-25,46211,8.577777863,obs
2017-12-25,46041,9.708333412999998,mle
2017-12-25,46050,11.011347729999999,mle
2017-12-25,46087,8.316666701999997,mle
2017-12-25,46211,8.577777863,mle
2017-12-26,46041,9.637500127,obs
2017-12-26,46050,10.79510475,obs
2017-12-26,46087,8.24468079,obs
2017-12-26,46211,8.413636338,obs
2017-12-26,46041,9.637500126999997,mle
2017-12-26,46050,10.79510475,mle
2017-12-26,46087,8.24468079,mle
2017-12-26,46211,8.413636338,mle
2017-12-27,46041,9.413043437,obs
2017-12-27,46050,10.88785683,obs
2017-12-27,46087,8.542553232,obs
2017-12-27,46211,8.068888961,obs
2017-12-27,46041,9.413043437,mle
2017-12-27,46050,10.88785683,mle
2017-12-27,46087,8.542553232,mle
2017-12-27,46211,8.068888960999999,mle
2017-12-28,46041,9.016666571,obs
2017-12-28,46050,10.93958312,obs
2017-12-28,46087,8.474999905,obs
2017-12-28,46211,8.306382991,obs
2017-12-28,46041,9.016666571,mle
2017-12-28,46050,10.93958312,mle
2017-12-28,46087,8.474999904999999,mle
2017-12-28,46211,8.306382990999998,mle
2017-12-29,46041,8.604166667,obs
2017-12-29,46050,10.87847196,obs
2017-12-29,46087,8.858333379,obs
2017-12-29,46211,8.593617023,obs
2017-12-29,46041,8.604166667,mle
2017-12-29,46050,10.878471960000002,mle
2017-12-29,46087,8.858333379,mle
2017-12-29,46211,8.593617023000002,mle
2017-12-30,46041,8.35833323,obs
2017-12-30,46050,10.90349625,obs
2017-12-30,46087,9.010416687,obs
2017-12-30,46211,8.69361709,obs
2017-12-30,46041,8.35833323,mle
2017-12-30,46050,10.903496249999998,mle
2017-12-30,46087,9.010416686999998,mle
2017-12-30,46211,8.69361709,mle
2017-12-31,46041,9.49130446,obs
2017-12-31,46050,10.8986013,obs
2017-12-31,46087,8.916304547,obs
2017-12-31,46211,8.467391284,obs
2017-12-31,46041,9.49130446,mle
2017-12-31,46050,10.8986013,mle
2017-12-31,46087,8.916304547,mle
2017-12-31,46211,8.467391284,mle
2018-01-01,46041,9.362499992,obs
2018-01-01,46050,10.93216795,obs
2018-01-01,46087,8.566666663,obs
2018-01-01,46211,8.559574553,obs
2018-01-01,46041,9.362499992,mle
2018-01-01,46050,10.932167950000002,mle
2018-01-01,46087,8.566666663000001,mle
2018-01-01,46211,8.559574553000001,mle
2018-01-02,46041,9.008333206,obs
2018-01-02,46050,11.04652807,obs
2018-01-02,46087,8.456249913,obs
2018-01-02,46211,8.882608704,obs
2018-01-02,46041,9.008333206000001,mle
2018-01-02,46050,11.046528070000003,mle
2018-01-02,46087,8.456249913,mle
2018-01-02,46211,8.882608704,mle
2018-01-03,46041,8.870833278,obs
2018-01-03,46050,11.100000380000001,obs
2018-01-03,46087,8.535416663,obs
2018-01-03,46211,8.842222214,obs
2018-01-03,46041,8.870833278,mle
2018-01-03,46050,11.100000380000003,mle
2018-01-03,46087,8.535416663,mle
2018-01-03,46211,8.842222214,mle
2018-01-04,46041,8.945833166,obs
2018-01-04,46050,11.04615402,obs
2018-01-04,46087,8.62499998,obs
2018-01-04,46211,9.088372208,obs
2018-01-04,46041,8.945833166,mle
2018-01-04,46050,11.04615402,mle
2018-01-04,46087,8.62499998,mle
2018-01-04,46211,9.088372208,mle
2018-01-05,46041,8.912499865,obs
2018-01-05,46050,11.03986029,obs
2018-01-05,46087,8.595833222,obs
2018-01-05,46211,9.167391362,obs
2018-01-05,46041,8.912499864999997,mle
2018-01-05,46050,11.039860289999998,mle
2018-01-05,46087,8.595833221999996,mle
2018-01-05,46211,9.167391361999996,mle
2018-01-06,46041,8.762500087,obs
2018-01-06,46050,10.92361084,obs
2018-01-06,46087,8.722916623,obs
2018-01-06,46211,9.141304327,obs
2018-01-06,46041,8.762500086999998,mle
2018-01-06,46050,10.923610839999998,mle
2018-01-06,46087,8.722916623,mle
2018-01-06,46211,9.141304327,mle
2018-01-07,46041,8.729166667,obs
2018-01-07,46050,10.8492957,obs
2018-01-07,46087,8.774468077,obs
2018-01-07,46211,9.370833337,obs
2018-01-07,46041,8.729166667,mle
2018-01-07,46050,10.8492957,mle
2018-01-07,46087,8.774468076999998,mle
2018-01-07,46211,9.370833337,mle
2018-01-08,46041,10.13333325,obs
2018-01-08,46050,10.93263863,obs
2018-01-08,46087,9.048936113,obs
2018-01-08,46211,9.271739006,obs
2018-01-08,46041,10.13333325,mle
2018-01-08,46050,10.932638630000001,mle
2018-01-08,46087,9.048936113,mle
2018-01-08,46211,9.271739005999999,mle
2018-01-09,46041,9.837500175,obs
2018-01-09,46050,10.96783205,obs
2018-01-09,46087,9.229787218,obs
2018-01-09,46211,9.281818238,obs
2018-01-09,46041,9.837500175,mle
2018-01-09,46050,10.967832050000002,mle
2018-01-09,46087,9.229787218,mle
2018-01-09,46211,9.281818238,mle
2018-01-10,46041,9.212499976,obs
2018-01-10,46050,10.89154909,obs
2018-01-10,46087,9.097826066,obs
2018-01-10,46211,8.986666467,obs
2018-01-10,46041,9.212499976,mle
2018-01-10,46050,10.89154909,mle
2018-01-10,46087,9.097826066,mle
2018-01-10,46211,8.986666467,mle
2018-01-11,46041,9.62500004,obs
2018-01-11,46050,10.84027761,obs
2018-01-11,46087,9.054166873,obs
2018-01-11,46211,9.175555505,obs
2018-01-11,46041,9.625000039999998,mle
2018-01-11,46050,10.84027761,mle
2018-01-11,46087,9.054166873,mle
2018-01-11,46211,9.175555505,mle
2018-01-12,46041,9.908333182,obs
2018-01-12,46050,10.75972217,obs
2018-01-12,46087,8.979166687,obs
2018-01-12,46211,9.51590913,obs
2018-01-12,46041,9.908333182,mle
2018-01-12,46050,10.759722170000002,mle
2018-01-12,46087,8.979166687,mle
2018-01-12,46211,9.51590913,mle
2018-01-13,46041,10.08333337,obs
2018-01-13,46050,10.77957754,obs
2018-01-13,46087,8.989361662,obs
2018-01-13,46211,8.959574436,obs
2018-01-13,46041,10.08333337,mle
2018-01-13,46050,10.77957754,mle
2018-01-13,46087,8.989361662,mle
2018-01-13,46211,8.959574436000002,mle
2018-01-14,46041,10.12916668,obs
2018-01-14,46050,10.9338028,obs
2018-01-14,46087,9.056250135,obs
2018-01-14,46211,9.091304406,obs
2018-01-14,46041,10.12916668,mle
2018-01-14,46050,10.9338028,mle
2018-01-14,46087,9.056250135,mle
2018-01-14,46211,9.091304406,mle
2018-01-15,46041,10.36666648,obs
2018-01-15,46050,10.98888885,obs
2018-01-15,46087,9.01666671,obs
2018-01-15,46211,9.527272745,obs
2018-01-15,46041,10.36666648,mle
2018-01-15,46050,10.98888885,mle
2018-01-15,46087,9.01666671,mle
2018-01-15,46211,9.527272745,mle
2018-01-16,46041,10.32916669,obs
2018-01-16,46050,10.98591544,obs
2018-01-16,46087,8.995744705,obs
2018-01-16,46211,9.684090896,obs
2018-01-16,46041,10.32916669,mle
2018-01-16,46050,10.98591544,mle
2018-01-16,46087,8.995744705000002,mle
2018-01-16,46211,9.684090896,mle
2018-01-17,46041,10.3499999,obs
2018-01-17,46050,10.96999989,obs
2018-01-17,46087,9.135416687,obs
2018-01-17,46211,9.950000014,obs
2018-01-17,46041,10.349999899999998,mle
2018-01-17,46050,10.969999889999999,mle
2018-01-17,46087,9.135416686999996,mle
2018-01-17,46211,9.950000013999999,mle
2018-01-18,46041,10.39130422,obs
2018-01-18,46050,11.10419604,obs
2018-01-18,46087,9.650000036,obs
2018-01-18,46211,9.719512288,obs
2018-01-18,46041,10.391304220000002,mle
2018-01-18,46050,11.10419604,mle
2018-01-18,46087,9.650000036,mle
2018-01-18,46211,9.719512288,mle
2018-01-19,46041,10.36249995,obs
2018-01-19,46050,11.08028171,obs
2018-01-19,46087,9.627083321,obs
2018-01-19,46211,9.872093201,obs
2018-01-19,46041,10.362499949999998,mle
2018-01-19,46050,11.08028171,mle
2018-01-19,46087,9.627083321,mle
2018-01-19,46211,9.872093200999998,mle
2018-01-20,46041,10.45416649,obs
2018-01-20,46050,11.01830993,obs
2018-01-20,46087,9.6354167060000009,obs
2018-01-20,46211,9.877777799,obs
2018-01-20,46041,10.45416649,mle
2018-01-20,46050,11.01830993,mle
2018-01-20,46087,9.6354167060000009,mle
2018-01-20,46211,9.877777799,mle
2018-01-21,46041,10.48749995,obs
2018-01-21,46050,11.03750014,obs
2018-01-21,46087,9.716666679,obs
2018-01-21,46211,10.27837841,obs
2018-01-21,46041,10.487499949999998,mle
2018-01-21,46050,11.037500139999999,mle
2018-01-21,46087,9.716666679,mle
2018-01-21,46211,10.27837841,mle
2018-01-22,46041,10.46666654,obs
2018-01-22,46050,10.98951045,obs
2018-01-22,46087,9.770212701,obs
2018-01-22,46211,9.968888622,obs
2018-01-22,46041,10.46666654,mle
2018-01-22,46050,10.98951045,mle
2018-01-22,46087,9.770212701,mle
2018-01-22,46211,9.968888622000001,mle
2018-01-23,46041,10.38333317,obs
2018-01-23,46050,10.98714281,obs
2018-01-23,46087,9.637500147,obs
2018-01-23,46211,9.843478161,obs
2018-01-23,46041,10.383333169999998,mle
2018-01-23,46050,10.987142809999998,mle
2018-01-23,46087,9.637500147,mle
2018-01-23,46211,9.843478161,mle
2018-01-24,46041,10.39999987,obs
2018-01-24,46050,10.95594389,obs
2018-01-24,46087,9.75,obs
2018-01-24,46211,9.94772729,obs
2018-01-24,46041,10.399999870000002,mle
2018-01-24,46050,10.955943890000002,mle
2018-01-24,46087,9.750000000000002,mle
2018-01-24,46211,9.94772729,mle
2018-01-25,46041,10.3083332,obs
2018-01-25,46050,10.899999619999999,obs
2018-01-25,46087,9.685416718,obs
2018-01-25,46211,10.04782615,obs
2018-01-25,46041,10.3083332,mle
2018-01-25,46050,10.899999620000001,mle
2018-01-25,46087,9.685416718000003,mle
2018-01-25,46211,10.04782615,mle
2018-01-26,46041,10.4083331,obs
2018-01-26,46050,10.83496503,obs
2018-01-26,46087,9.543750127,obs
2018-01-26,46211,9.96595752,obs
2018-01-26,46041,10.4083331,mle
2018-01-26,46050,10.83496503,mle
2018-01-26,46087,9.543750127,mle
2018-01-26,46211,9.965957519999998,mle
2018-01-27,46041,10.41249967,obs
2018-01-27,46050,10.86573408,obs
2018-01-27,46087,9.12499996,obs
2018-01-27,46211,9.824999948,obs
2018-01-27,46041,10.412499669999999,mle
2018-01-27,46050,10.86573408,mle
2018-01-27,46087,9.124999960000002,mle
2018-01-27,46211,9.824999948000002,mle
2018-01-28,46041,10.49166663,obs
2018-01-28,46050,10.899999619999999,obs
2018-01-28,46087,9.395833254,obs
2018-01-28,46211,9.466666679,obs
2018-01-28,46041,10.49166663,mle
2018-01-28,46050,10.899999619999999,mle
2018-01-28,46087,9.395833253999998,mle
2018-01-28,46211,9.466666679,mle
2018-01-29,46041,10.45833317,obs
2018-01-29,46050,10.96805543,obs
2018-01-29,46087,9.639583369,obs
2018-01-29,46211,10.18913037,obs
2018-01-29,46041,10.45833317,mle
2018-01-29,46050,10.96805543,mle
2018-01-29,46087,9.639583369,mle
2018-01-29,46211,10.18913037,mle
2018-01-30,46041,10.40416634,obs
2018-01-30,46050,10.88333317,obs
2018-01-30,46087,9.593750079,obs
2018-01-30,46211,9.917391383,obs
2018-01-30,46041,10.40416634,mle
2018-01-30,46050,10.883333169999998,mle
2018-01-30,46087,9.593750079,mle
2018-01-30,46211,9.917391383,mle
2018-01-31,46041,10.42083303,obs
2018-01-31,46050,10.91888113,obs
2018-01-31,46087,9.356249889,obs
2018-01-31,46211,9.385106513,obs
2018-01-31,46041,10.420833030000002,mle
2018-01-31,46050,10.91888113,mle
2018-01-31,46087,9.356249888999999,mle
2018-01-31,46211,9.385106512999998,mle
2018-02-01,46041,10.39565198,obs
2018-02-01,46050,11.08333365,obs
2018-02-01,46087,9.257446776,obs
2018-02-01,46211,9.953333219,obs
2018-02-01,46041,10.395651980000002,mle
2018-02-01,46050,11.083333650000002,mle
2018-02-01,46087,9.257446776000002,mle
2018-02-01,46211,9.953333219000001,mle
2018-02-02,46041,10.39166645,obs
2018-02-02,46050,11.100000380000001,obs
2018-02-02,46087,9.089583317,obs
2018-02-02,46211,9.942553236,obs
2018-02-02,46041,10.39166645,mle
2018-02-02,46050,11.100000380000001,mle
2018-02-02,46087,9.089583317,mle
2018-02-02,46211,9.942553236000002,mle
2018-02-03,46041,10.24583332,obs
2018-02-03,46050,11.03146864,obs
2018-02-03,46087,9.197916627,obs
2018-02-03,46211,9.727083306,obs
2018-02-03,46041,10.24583332,mle
2018-02-03,46050,11.03146864,mle
2018-02-03,46087,9.197916627,mle
2018-02-03,46211,9.727083305999999,mle
2018-02-04,46041,10.25652168,obs
2018-02-04,46050,11.05555568,obs
2018-02-04,46087,9.323404069,obs
2018-02-04,46211,10.03829782,obs
2018-02-04,46041,10.256521679999999,mle
2018-02-04,46050,11.05555568,mle
2018-02-04,46087,9.323404069,mle
2018-02-04,46211,10.03829782,mle
2018-02-05,46041,9.920833071,obs
2018-02-05,46050,11.01666668,obs
2018-02-05,46087,9.157446882,obs
2018-02-05,46211,9.754348009,obs
2018-02-05,46041,9.920833071000002,mle
2018-02-05,46050,11.016666680000002,mle
2018-02-05,46087,9.157446882,mle
2018-02-05,46211,9.754348009,mle
2018-02-06,46041,10,obs
2018-02-06,46050,11.0388889,obs
2018-02-06,46087,9.036170188,obs
2018-02-06,46211,9.591304323,obs
2018-02-06,46041,10,mle
2018-02-06,46050,11.0388889,mle
2018-02-06,46087,9.036170188,mle
2018-02-06,46211,9.591304322999997,mle
2018-02-07,46041,9.987499952,obs
2018-02-07,46050,10.86249992,obs
2018-02-07,46087,8.885106269,obs
2018-02-07,46211,9.897916655,obs
2018-02-07,46041,9.987499951999999,mle
2018-02-07,46050,10.862499919999998,mle
2018-02-07,46087,8.885106269,mle
2018-02-07,46211,9.897916655,mle
2018-02-08,46041,9.933333079,obs
2018-02-08,46050,10.85277771,obs
2018-02-08,46087,9.23333329,obs
2018-02-08,46211,9.540000025,obs
2018-02-08,46041,9.933333079,mle
2018-02-08,46050,10.85277771,mle
2018-02-08,46087,9.233333289999997,mle
2018-02-08,46211,9.540000024999998,mle
2018-02-09,46041,9.945833166,obs
2018-02-09,46050,10.87708308,obs
2018-02-09,46087,9.062499921,obs
2018-02-09,46211,9.513043404,obs
2018-02-09,46041,9.945833166,mle
2018-02-09,46050,10.87708308,mle
2018-02-09,46087,9.062499921000002,mle
2018-02-09,46211,9.513043404000001,mle
2018-02-10,46041,9.6541665,obs
2018-02-10,46050,10.84722214,obs
2018-02-10,46087,8.606250048,obs
2018-02-10,46211,9.30638293,obs
2018-02-10,46041,9.6541665,mle
2018-02-10,46050,10.84722214,mle
2018-02-10,46087,8.606250048,mle
2018-02-10,46211,9.30638293,mle
2018-02-11,46041,9.554166754,obs
2018-02-11,46050,10.55347227,obs
2018-02-11,46087,8.408333302,obs
2018-02-11,46211,8.823404211,obs
2018-02-11,46041,9.554166753999999,mle
2018-02-11,46050,10.553472269999997,mle
2018-02-11,46087,8.408333301999999,mle
2018-02-11,46211,8.823404211,mle
2018-02-12,46041,9.004166643,obs
2018-02-12,46050,10.37692279,obs
2018-02-12,46087,8.289583365,obs
2018-02-12,46211,8.772727273,obs
2018-02-12,46041,9.004166643,mle
2018-02-12,46050,10.376922789999998,mle
2018-02-12,46087,8.289583364999999,mle
2018-02-12,46211,8.772727272999997,mle
2018-02-13,46041,8.958333254,obs
2018-02-13,46050,10.14930564,obs
2018-02-13,46087,8.135416806,obs
2018-02-13,46211,8.852272814,obs
2018-02-13,46041,8.958333254,mle
2018-02-13,46050,10.149305640000001,mle
2018-02-13,46087,8.135416806,mle
2018-02-13,46211,8.852272814,mle
2018-02-14,46041,8.995652074,obs
2018-02-14,46050,10.29716316,obs
2018-02-14,46087,8.276595664,obs
2018-02-14,46211,9.172727216,obs
2018-02-14,46041,8.995652074,mle
2018-02-14,46050,10.297163160000002,mle
2018-02-14,46087,8.276595664,mle
2018-02-14,46211,9.172727215999998,mle
2018-02-15,46041,8.637499968,obs
2018-02-15,46050,10.48321672,obs
2018-02-15,46087,8.214583397,obs
2018-02-15,46211,9.137777752,obs
2018-02-15,46041,8.637499968000002,mle
2018-02-15,46050,10.483216720000001,mle
2018-02-15,46087,8.214583397,mle
2018-02-15,46211,9.137777751999998,mle
2018-02-16,46041,8.808333397,obs
2018-02-16,46050,10.36083915,obs
2018-02-16,46087,8.216666579,obs
2018-02-16,46211,9.144444444,obs
2018-02-16,46041,8.808333397,mle
2018-02-16,46050,10.36083915,mle
2018-02-16,46087,8.216666579,mle
2018-02-16,46211,9.144444443999998,mle
2018-02-17,46041,8.429166396,obs
2018-02-17,46050,10.18671326,obs
2018-02-17,46087,8.237499893,obs
2018-02-17,46211,9.163636424,obs
2018-02-17,46041,8.429166396,mle
2018-02-17,46050,10.186713260000001,mle
2018-02-17,46087,8.237499893,mle
2018-02-17,46211,9.163636424,mle
2018-02-18,46041,8.341666659,obs
2018-02-18,46050,10.30208351,obs
2018-02-18,46087,8.11041675,obs
2018-02-18,46211,9.118604593,obs
2018-02-18,46041,8.341666659,mle
2018-02-18,46050,10.302083510000001,mle
2018-02-18,46087,8.11041675,mle
2018-02-18,46211,9.118604593,mle
2018-02-19,46041,8.454166571,obs
2018-02-19,46050,9.437499927,obs
2018-02-19,46087,7.752083341,obs
2018-02-19,46211,8.871111107,obs
2018-02-19,46041,8.454166571,mle
2018-02-19,46050,9.437499927,mle
2018-02-19,46087,7.7520833410000005,mle
2018-02-19,46211,8.871111107,mle
2018-02-20,46041,8.29130434,obs
2018-02-20,46050,8.670629441,obs
2018-02-20,46087,7.759574454,obs
2018-02-20,46211,8.544680879,obs
2018-02-20,46041,8.291304339999998,mle
2018-02-20,46050,8.670629441,mle
2018-02-20,46087,7.759574453999999,mle
2018-02-20,46211,8.544680879000001,mle
2018-02-21,46041,7.95416675,obs
2018-02-21,46050,8.623239685,obs
2018-02-21,46087,7.59375002,obs
2018-02-21,46211,8.004347832,obs
2018-02-21,46041,7.954166750000001,mle
2018-02-21,46050,8.623239685,mle
2018-02-21,46087,7.59375002,mle
2018-02-21,46211,8.004347832,mle
2018-02-22,46041,7.699999948,obs
2018-02-22,46050,8.827272749,obs
2018-02-22,46087,7.485416661,obs
2018-02-22,46211,7.689130462,obs
2018-02-22,46041,7.699999948,mle
2018-02-22,46050,8.827272749,mle
2018-02-22,46087,7.485416661,mle
2018-02-22,46211,7.689130462,mle
2018-02-23,46041,7.712499996,obs
2018-02-23,46050,8.831250125,obs
2018-02-23,46087,7.589583298,obs
2018-02-23,46211,7.508333315,obs
